2021-06-16 20:00:01 | /errorHandler.js(33) | oGgdZvQg8cexgDc51y0vizBVpgWDBzrM | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:15 | /errorHandler.js(33) | G8cyBvUpvjj79dUkjlartK7udkhSUq0h | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User : {"_id":"6075a7c6051a62001fda113d","email":"results3@embassy.com","role":"FRONT_DESK","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"],"firstName":"Results","lastName":"Laptop3","iat":1623884330,"exp":1623898730} | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&search=64784 | GET | Request : {"page":"1","size":"10","search":"64784","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"]}
2021-06-16 20:02:16 | /errorHandler.js(33) | uimr4fyLR8quRDWRCQCVDm4ojk9aIsCQ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:16 | /errorHandler.js(33) | uimr4fyLR8quRDWRCQCVDm4ojk9aIsCQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User : {"_id":"6075a7c6051a62001fda113d","email":"results3@embassy.com","role":"FRONT_DESK","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"],"firstName":"Results","lastName":"Laptop3","iat":1623884330,"exp":1623898730} | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10&search=64784 | GET | Request : {"page":"1","size":"10","search":"64784","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"]}
2021-06-16 20:02:18 | /errorHandler.js(33) | eaWEpcM3hwQ6f1ABmjwQcDjcWAsQzi4o | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User : {"_id":"6075a7c6051a62001fda113d","email":"results3@embassy.com","role":"FRONT_DESK","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"],"firstName":"Results","lastName":"Laptop3","iat":1623884330,"exp":1623898730} | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&search=6478 | GET | Request : {"page":"1","size":"10","search":"6478","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"]}
2021-06-16 20:02:20 | /errorHandler.js(33) | GN52FIn99c6tgktGxURbOv4pRBoRUrIv | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User : {"_id":"6075a7c6051a62001fda113d","email":"results3@embassy.com","role":"FRONT_DESK","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"],"firstName":"Results","lastName":"Laptop3","iat":1623884330,"exp":1623898730} | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&search=647 | GET | Request : {"page":"1","size":"10","search":"647","clinicId":["609be7f8f132c1001fb007c4","606dbee6c91bc90021d1c838","601cfbcc0762a2413728ddc6","608b11f922c9cd001fea802e","6065d3043717ba001fc032be"]}
2021-06-16 20:02:21 | /errorHandler.js(33) | 41l1VsQodW4mm8TuCCxyc30iqxRkdO45 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:22 | /errorHandler.js(33) | 86oBNXPgn73flujm9f6SuxxvYlTJklPD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:26 | /errorHandler.js(33) | MeTpys5uruPYfGfVooKRD4F1YFYsX7Xv | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:26 | /errorHandler.js(33) | E8aBYZbQDUv2uNrbqtGL8tWlFGhGGJcI | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:02:29 | /errorHandler.js(33) | 6Xla3csE4m7JHoRqLdO1w7aQCvAamUwR | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:31 | /errorHandler.js(33) | EFPKMHmi0w7j8WLwZQUj9j95hj6E8bvr | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User : {"_id":"60b25ed3d75ece001ffffd4c","email":"inder@embassy.com","role":"FRONT_DESK","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"],"firstName":"Inder","lastName":"Buttar","iat":1623876642,"exp":1623891042} | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10&appointmentDateStart=2021-06-16&appointmentDateEnd=2021-06-16 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-16","appointmentDateEnd":"2021-06-16","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-16 20:02:32 | /errorHandler.js(33) | o1vtihRF7RTyRnQDKFCOgALlioTsLf6d | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:02:33 | /errorHandler.js(33) | bCXVUALdsjuijr7M6orNoeNo1jOTgEBb | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:35 | /errorHandler.js(33) | C2Ap8MK65zJg0QJITqWf2VBuPeYnSVR0 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-17","firstName":"Nithin","lastName":"Jayanath","ohip":"3574230946LR","mobileNumber":"6478768607","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"3:00 PM","timeSlotEnd":"3:30 PM"},"screeningResult":"low","dob":"1986-01-04","gender":"Male","email":"nithin.jayanath@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"17 Aspen hills road","postalcode":"L6Y6E4","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":35,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-16 20:02:34","updatedAt":"2021-06-16 20:02:34","bookedDateTime":1626534000000,"bookingDate":"2021-06-17","_id":"60ca911a65f96a001fc75b18","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60ca911a65f96a001fc75b18","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60ca911a65f96a001fc75b18","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-16 20:02:35 | /errorHandler.js(33) | Wq1KKogPEc0yfJQypmWQAov24FBIaFyS | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:36 | /errorHandler.js(33) | O3Bo5HYCoEKRk9VTUA4jd164GMtqu8wm | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:39 | /errorHandler.js(33) | shjmao5D2nYelocxfF1jFNzGGjPoWXZF | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:42 | /errorHandler.js(33) | df6vGsSLOvw8Ek5IbUxhxn3JQCwLc2jB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:42 | /errorHandler.js(33) | df6vGsSLOvw8Ek5IbUxhxn3JQCwLc2jB | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:44 | /errorHandler.js(33) | Yeqomosu16B4DBZyfBYNgTw9HEyLLcCi | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:46 | /errorHandler.js(33) | ydUrPZLJjrjGs6QHlSv7qpEIBLPg4gYW | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:02:47 | /errorHandler.js(33) | ydUrPZLJjrjGs6QHlSv7qpEIBLPg4gYW | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-10","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:50 | /errorHandler.js(33) | VPG2LZupz87znUCbIhquXaFRVShLeB5Y | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-11","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:51 | /errorHandler.js(33) | QgyoIc8Fc5JmLccEp6CJTIQlQAiq5lr8 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:52 | /errorHandler.js(33) | d2o76rbvE42XrEVqDKgT8JlALZCFQBb6 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:02:53 | /errorHandler.js(33) | bKVTgoO2PGlNlAq30L3S49fkLFRBqS1H | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:54 | /errorHandler.js(33) | GbkUzD8vAeIjKs6Fo9Wi5hlyUEWNjTN4 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:56 | /errorHandler.js(33) | 2imLm8QeGQy6yhWmzBksekzcvJbfuoP4 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-10","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:58 | /errorHandler.js(33) | wOdqSJ6seDYhXSCsRywvlM5v9VnpOvTz | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:02:58 | /errorHandler.js(33) | qISECqUlnkZWo8mMACsQVfGn6LN5Dc6b | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:00 | /errorHandler.js(33) | 5MjphradGp3d7kWGAUQaCfKuDqbzH8vq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:03 | /errorHandler.js(33) | pW81B6IHFABFkk4tkYX32itkXEKLVi7n | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:04 | /errorHandler.js(33) | inpnkJ46PjiHNAlkPvYrbuoE1NPFkUcH | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:04 | /errorHandler.js(33) | YxW8zyqZGJaj9YnM9fkFGKNqxqcQmSDw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:05 | /errorHandler.js(33) | pHedNKjXvmIjekP8tMg8FESLduxSZDlV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User : {"_id":"60a91ff3d75ece001ffffd3c","email":"vaccine2@embassy.com","role":"FRONT_DESK","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"],"firstName":"Vaccine 2","lastName":"Registration","iat":1623875430,"exp":1623889830} | URL : http://apis.mdnius.com/api/v1/public/getActualArrivals?page=1&size=10&search=2675 | GET | Request : {"page":"1","size":"10","search":"2675","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-16 20:03:06 | /errorHandler.js(33) | Ca97WCyKuJoJLdhE8HtROmUOgDPjOAec | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:06 | /errorHandler.js(33) | ScFst6Q0eDPNuxGIr51nuhCgjbqNROju | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:03:08 | /errorHandler.js(33) | 8hNhKeZyo10AM1g0ImLtjOTmRDErrHV1 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:09 | /errorHandler.js(33) | 78bR9wIQBHlZVGsDie9KNM9EV0wgYLAG | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:10 | /errorHandler.js(33) | JPnCzAPLIGKc93tUHhp7Y7FmvfOr8jeQ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:11 | /errorHandler.js(33) | w0h9jd9ceTjMGXuIZI2Q9ytytXWLUAFW | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:12 | /errorHandler.js(33) | k4dy5YpQPxoD8d3vqXplPBV8L9qxVOrX | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:03:13 | /errorHandler.js(33) | JhUwplUcx8529UKSeMmN2U1jmeThHrAB | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:15 | /errorHandler.js(33) | B2ZBCWgF7TNnigwt7c2Zz4jh0e5Ybcp4 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:17 | /errorHandler.js(33) | zMpcKZYNtYBPIO89VBt21jHUH8z16qSm | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"60a6994c58b1f5001fcaf9d9"}
2021-06-16 20:03:18 | /errorHandler.js(33) | OW4BfCKC0imH7UQnjR0oJteqxygDYHts | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:20 | /errorHandler.js(33) | 0eGoGVInNHvuGuPwW7pp9OESG1hbDBvw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:21 | /errorHandler.js(33) | muufKPKUQNTUo69SUEZN1ZHqsieeUeu9 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:24 | /errorHandler.js(33) | i2YS01CPpn0okDbLQ9veTcYBJQYkIfRs | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-08","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:26 | /errorHandler.js(33) | 86aQfjdQocHeW0cgfYSbm8wArnx8bYHI | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:03:27 | /errorHandler.js(33) | aSu5kSnoPWjpOSKzeZOL4Q7QNKaPfNCz | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:29 | /errorHandler.js(33) | hHWgHWvdPVYKoiMZHRNZbIykBXSPuPQn | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:32 | /errorHandler.js(33) | L0ckYuVqRvtXOyaDEIv5PdWZI44YuxIL | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:03:33 | /errorHandler.js(33) | s7QhhsnisAF1qNUwbrQSNfZLPTBqXOUV | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:34 | /errorHandler.js(33) | kcErGoErGUCImY7nBZYgo7IcqzkJyXqg | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:36 | /errorHandler.js(33) | aFoJ2bEBDB4J3YTWRO9mBAmL0LtOCHei | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:36 | /errorHandler.js(33) | OWF2nq3OHGvsvEVuiBB8eWXBWXQre8Xh | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:37 | /errorHandler.js(33) | 6O1Tc6iJBrjGxgt2FqYNc55j1VlEw8AO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:03:37 | /errorHandler.js(33) | 6O1Tc6iJBrjGxgt2FqYNc55j1VlEw8AO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User : {"_id":"60a91ff3d75ece001ffffd3c","email":"vaccine2@embassy.com","role":"FRONT_DESK","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"],"firstName":"Vaccine 2","lastName":"Registration","iat":1623875430,"exp":1623889830} | URL : http://apis.mdnius.com/api/v1/public/getWaiting?page=1&size=10&search=2675 | GET | Request : {"page":"1","size":"10","search":"2675","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-16 20:03:39 | /errorHandler.js(33) | ONPOKrzy8YIdrnpAkDNtpTChHISveAch | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2022-07-02","firstName":"Manveer","lastName":"Kaur","ohip":"000000000000","mobileNumber":"4167005015","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"5:00 PM","timeSlotEnd":"5:30 PM"},"screeningResult":"low","dob":"2001-11-12","gender":"Female","email":"manveer121101@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"176 Davenfield Circle,Brampton","postalcode":"L6P4L9","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":19,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-16 20:03:38","updatedAt":"2021-06-16 20:03:38","bookedDateTime":1656781200000,"bookingDate":"2021-06-17","_id":"60ca915b65f96a001fc75b1c","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60ca915b65f96a001fc75b1c","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60ca915b65f96a001fc75b1c","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
